Rule   (Support, Confidence) 
Gene YGL117W high,Gene MET22,HAL2 high -> Gene YHR029C high  (10.3333%, 96.875%)
Gene MET22,HAL2 high,Gene YHR029C high -> Gene YGL117W high  (10.3333%, 100%)
Gene MET22,HAL2 high -> Gene YGL117W high,Gene YOL118C high  (10.3333%, 96.875%)
Gene YGL117W high,Gene MET22,HAL2 high -> Gene YOL118C high  (10.3333%, 96.875%)
Gene MET22,HAL2 high,Gene YOL118C high -> Gene YGL117W high  (10.3333%, 100%)
Gene MET22,HAL2 high -> Gene YGL117W high,Gene ARG1,ARG10 high  (10.3333%, 96.875%)
Gene YGL117W high,Gene MET22,HAL2 high -> Gene ARG1,ARG10 high  (10.3333%, 96.875%)
Gene MET22,HAL2 high,Gene ARG1,ARG10 high -> Gene YGL117W high  (10.3333%, 100%)
Gene YGL117W high,Gene HIS3,HIS10 high -> Gene SRY1 high  (10.3333%, 83.7838%)
Gene SRY1 high,Gene HIS3,HIS10 high -> Gene YGL117W high  (10.3333%, 91.1765%)
Gene YGL117W high,Gene ISU1,NUA1 high -> Gene SRY1 high  (10.3333%, 96.875%)
Gene SRY1 high,Gene ISU1,NUA1 high -> Gene YGL117W high  (10.3333%, 91.1765%)
Gene ARO3 high -> Gene YGL117W high,Gene SRY1 high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene ARO3 high -> Gene SRY1 high  (10.3333%, 93.9394%)
Gene SRY1 high,Gene ARO3 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene SSU1,LPG16 high -> Gene YGL117W high,Gene SRY1 high  (10.3333%, 100%)
Gene YGL117W high,Gene SSU1,LPG16 high -> Gene SRY1 high  (10.3333%, 100%)
Gene SRY1 high,Gene SSU1,LPG16 high -> Gene YGL117W high  (10.3333%, 100%)
Gene YGL117W high,Gene MET10 high -> Gene PCL5 high  (10.3333%, 88.5714%)
Gene MET10 high,Gene PCL5 high -> Gene YGL117W high  (10.3333%, 91.1765%)
Gene YGL117W high,Gene MET10 high -> Gene YBR147W high  (10.3333%, 88.5714%)
Gene MET10 high,Gene YBR147W high -> Gene YGL117W high  (10.3333%, 91.1765%)
Gene YGL117W high,Gene MET10 high -> Gene CTF13,CBF3C high  (10.3333%, 88.5714%)
Gene MET10 high,Gene CTF13,CBF3C high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YGL117W high,Gene MET10 high -> Gene YBR047W high  (10.3333%, 88.5714%)
Gene MET10 high,Gene YBR047W high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene YGL117W high,Gene HIS3,HIS10 high -> Gene YER175C high  (10.3333%, 83.7838%)
Gene YER175C high,Gene HIS3,HIS10 high -> Gene YGL117W high  (10.3333%, 100%)
Gene YGL117W high,Gene NIT1 high -> Gene YER175C high  (10.3333%, 88.5714%)
Gene YER175C high,Gene NIT1 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YGL117W high,Gene AMS1 high -> Gene YER175C high  (10.3333%, 88.5714%)
Gene YER175C high,Gene AMS1 high -> Gene YGL117W high  (10.3333%, 81.5789%)
Gene HOM3,BOR1,SIL4 high -> Gene YGL117W high,Gene RIB5 high  (10.3333%, 96.875%)
Gene YGL117W high,Gene HOM3,BOR1,SIL4 high -> Gene RIB5 high  (10.3333%, 96.875%)
Gene RIB5 high,Gene HOM3,BOR1,SIL4 high -> Gene YGL117W high  (10.3333%, 100%)
Gene ARO3 high -> Gene YGL117W high,Gene RIB5 high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene ARO3 high -> Gene RIB5 high  (10.3333%, 93.9394%)
Gene RIB5 high,Gene ARO3 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene ORT1,ARG11 high -> Gene YGL117W high,Gene ADH5 high  (10.3333%, 86.1111%)
Gene YGL117W high,Gene ORT1,ARG11 high -> Gene ADH5 high  (10.3333%, 86.1111%)
Gene ADH5 high,Gene ORT1,ARG11 high -> Gene YGL117W high  (10.3333%, 100%)
Gene YGL117W high,Gene NIT1 high -> Gene ADH5 high  (10.3333%, 88.5714%)
Gene ADH5 high,Gene NIT1 high -> Gene YGL117W high  (10.3333%, 100%)
Gene ADH5 high,Gene ATR1,SNQ1 high -> Gene YGL117W high  (10.3333%, 100%)
Gene ADH5 high,Gene IDP1 high -> Gene YGL117W high  (10.3333%, 100%)
Gene ADH5 high,Gene PEX21 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene YGL117W high,Gene HOM2 high -> Gene SNO1 high  (10.3333%, 100%)
Gene SNO1 high,Gene HOM2 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene HOM3,BOR1,SIL4 high -> Gene YGL117W high,Gene SNO1 high  (10.3333%, 96.875%)
Gene YGL117W high,Gene HOM3,BOR1,SIL4 high -> Gene SNO1 high  (10.3333%, 96.875%)
Gene SNO1 high,Gene HOM3,BOR1,SIL4 high -> Gene YGL117W high  (10.3333%, 100%)
Gene SIP4 high -> Gene YGL117W high,Gene SNO1 high  (10.3333%, 83.7838%)
Gene YGL117W high,Gene SIP4 high -> Gene SNO1 high  (10.3333%, 93.9394%)
Gene SNO1 high,Gene SIP4 high -> Gene YGL117W high  (10.3333%, 91.1765%)
Gene YGL117W high,Gene ARO9 high -> Gene SNO1 high  (10.3333%, 96.875%)
Gene YGL117W high,Gene HOM2 high -> Gene PCL5 high  (10.3333%, 100%)
Gene PCL5 high,Gene HOM2 high -> Gene YGL117W high  (10.3333%, 88.5714%)
Gene HOM3,BOR1,SIL4 high -> Gene YGL117W high,Gene PCL5 high  (10.3333%, 96.875%)
Gene YGL117W high,Gene HOM3,BOR1,SIL4 high -> Gene PCL5 high  (10.3333%, 96.875%)
Gene PCL5 high,Gene HOM3,BOR1,SIL4 high -> Gene YGL117W high  (10.3333%, 100%)
Gene TRP5 high -> Gene YGL117W high,Gene PCL5 high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene TRP5 high -> Gene PCL5 high  (10.3333%, 93.9394%)
Gene PCL5 high,Gene TRP5 high -> Gene YGL117W high  (10.3333%, 88.5714%)
Gene ARO3 high -> Gene YGL117W high,Gene PCL5 high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene ARO3 high -> Gene PCL5 high  (10.3333%, 93.9394%)
Gene PCL5 high,Gene ARO3 high -> Gene YGL117W high  (10.3333%, 88.5714%)
Gene YGL117W high,Gene YGR110W high -> Gene CPA2 high  (10.3333%, 91.1765%)
Gene CPA2 high,Gene YGR110W high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YGL117W high,Gene HOM2 high -> Gene CPA2 high  (10.3333%, 100%)
Gene CPA2 high,Gene HOM2 high -> Gene YGL117W high  (10.3333%, 86.1111%)
Gene YGL117W high,Gene ARG3 high -> Gene CPA2 high  (10.3333%, 83.7838%)
Gene CPA2 high,Gene ARG3 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene TRP5 high -> Gene YGL117W high,Gene CPA2 high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene TRP5 high -> Gene CPA2 high  (10.3333%, 93.9394%)
Gene CPA2 high,Gene TRP5 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene LYS20 high,Gene YMR097C high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene LYS20 high,Gene YPL250C high -> Gene YGL117W high  (10.3333%, 100%)
Gene LYS20 high,Gene YJR130C high -> Gene YGL117W high  (10.3333%, 100%)
Gene YGL117W high,Gene HIS3,HIS10 high -> Gene YBR147W high  (10.3333%, 83.7838%)
Gene YBR147W high,Gene HIS3,HIS10 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene YGL117W high,Gene NIT1 high -> Gene YBR147W high  (10.3333%, 88.5714%)
Gene YBR147W high,Gene NIT1 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YBR147W high,Gene PEX21 high -> Gene YGL117W high  (10.3333%, 91.1765%)
Gene YGL117W high,Gene YGR110W high -> Gene YHR029C high  (10.3333%, 91.1765%)
Gene YGR110W high,Gene YHR029C high -> Gene YGL117W high  (10.3333%, 91.1765%)
Gene YGL117W high,Gene YGR110W high -> Gene BNA1,HAD1 high  (10.3333%, 91.1765%)
Gene YGR110W high,Gene BNA1,HAD1 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YGL117W high,Gene YGR110W high -> Gene YOL118C high  (10.3333%, 91.1765%)
Gene YGR110W high,Gene YOL118C high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene ECM40,ARG7 high,Gene YIL117C high -> Gene YGL117W high  (10.3333%, 91.1765%)
Gene ECM40,ARG7 high,Gene BOP2 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene ECM40,ARG7 high,Gene IDP1 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YIL117C high,Gene YPL250C high -> Gene YGL117W high  (10.3333%, 88.5714%)
Gene YGL117W high,Gene NIT1 high -> Gene YMR097C high  (10.3333%, 88.5714%)
Gene YMR097C high,Gene NIT1 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene ORT1,ARG11 high -> Gene YGL117W high,Gene YPL033C high  (10.3333%, 86.1111%)
Gene YGL117W high,Gene ORT1,ARG11 high -> Gene YPL033C high  (10.3333%, 86.1111%)
Gene ORT1,ARG11 high,Gene YPL033C high -> Gene YGL117W high  (10.3333%, 100%)
Gene ORT1,ARG11 high -> Gene YGL117W high,Gene HIS4 high  (10.3333%, 86.1111%)
Gene YGL117W high,Gene ORT1,ARG11 high -> Gene HIS4 high  (10.3333%, 86.1111%)
Gene ORT1,ARG11 high,Gene HIS4 high -> Gene YGL117W high  (10.3333%, 100%)
Gene YGL117W high,Gene HOM2 high -> Gene CTF13,CBF3C high  (10.3333%, 100%)
Gene CTF13,CBF3C high,Gene HOM2 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene TRP5 high -> Gene YGL117W high,Gene CTF13,CBF3C high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene TRP5 high -> Gene CTF13,CBF3C high  (10.3333%, 93.9394%)
Gene CTF13,CBF3C high,Gene TRP5 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene SIP4 high -> Gene YGL117W high,Gene CTF13,CBF3C high  (10.3333%, 83.7838%)
Gene YGL117W high,Gene SIP4 high -> Gene CTF13,CBF3C high  (10.3333%, 93.9394%)
Gene CTF13,CBF3C high,Gene SIP4 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YGL117W high,Gene NIT1 high -> Gene ARG1,ARG10 high  (10.3333%, 88.5714%)
Gene NIT1 high,Gene ARG1,ARG10 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YGL117W high,Gene MET16 high -> Gene YPL033C high  (10.3333%, 83.7838%)
Gene YPL033C high,Gene MET16 high -> Gene YGL117W high  (10.3333%, 100%)
Gene SIP4 high -> Gene YGL117W high,Gene YPL033C high  (10.3333%, 83.7838%)
Gene YGL117W high,Gene SIP4 high -> Gene YPL033C high  (10.3333%, 93.9394%)
Gene YPL033C high,Gene SIP4 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene YPL033C high,Gene URA10 high -> Gene YGL117W high  (10.3333%, 86.1111%)
Gene YPL250C high,Gene ATR1,SNQ1 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene YGL117W high,Gene ARG3 high -> Gene YPL250C high  (10.3333%, 83.7838%)
Gene YPL250C high,Gene ARG3 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene YPL250C high,Gene BOP2 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YGL117W high,Gene HOM2 high -> Gene LYS1 high  (10.3333%, 100%)
Gene LYS1 high,Gene HOM2 high -> Gene YGL117W high  (10.3333%, 91.1765%)
Gene YGL117W high,Gene ARG3 high -> Gene LYS1 high  (10.3333%, 83.7838%)
Gene LYS1 high,Gene ARG3 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene TRP5 high -> Gene YGL117W high,Gene LYS1 high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene TRP5 high -> Gene LYS1 high  (10.3333%, 93.9394%)
Gene LYS1 high,Gene TRP5 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene ARO3 high -> Gene YGL117W high,Gene YBR047W high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene ARO3 high -> Gene YBR047W high  (10.3333%, 93.9394%)
Gene YBR047W high,Gene ARO3 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene YGL117W high,Gene HOM2 high -> Gene YHR029C high  (10.3333%, 100%)
Gene YHR029C high,Gene HOM2 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YGL117W high,Gene ARG3 high -> Gene YHR029C high  (10.3333%, 83.7838%)
Gene YHR029C high,Gene ARG3 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene ARO3 high -> Gene YGL117W high,Gene YHR029C high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene ARO3 high -> Gene YHR029C high  (10.3333%, 93.9394%)
Gene YHR029C high,Gene ARO3 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene SSU1,LPG16 high -> Gene YGL117W high,Gene YHR029C high  (10.3333%, 100%)
Gene YGL117W high,Gene SSU1,LPG16 high -> Gene YHR029C high  (10.3333%, 100%)
Gene YHR029C high,Gene SSU1,LPG16 high -> Gene YGL117W high  (10.3333%, 100%)
Gene YGL117W high,Gene ZTA1 high -> Gene SNZ1 high  (10.3333%, 96.875%)
Gene ZTA1 high,Gene SNZ1 high -> Gene YGL117W high  (10.3333%, 83.7838%)
Gene YGL117W high,Gene ZTA1 high -> Gene ARG1,ARG10 high  (10.3333%, 96.875%)
Gene ZTA1 high,Gene ARG1,ARG10 high -> Gene YGL117W high  (10.3333%, 91.1765%)
Gene ARO3 high -> Gene YGL117W high,Gene BNA1,HAD1 high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene ARO3 high -> Gene BNA1,HAD1 high  (10.3333%, 93.9394%)
Gene BNA1,HAD1 high,Gene ARO3 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YGL117W high,Gene HOM2 high -> Gene SNZ1 high  (10.3333%, 100%)
Gene HOM2 high,Gene SNZ1 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YJR130C high,Gene PEX21 high -> Gene YGL117W high  (10.3333%, 100%)
Gene YOL119C high,Gene URA10 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene BOP2 high,Gene PEX21 high -> Gene YGL117W high  (10.3333%, 88.5714%)
Gene BOP2 high,Gene URA10 high -> Gene YGL117W high  (10.3333%, 88.5714%)
Gene YGL117W high,Gene MET16 high -> Gene HIS4 high  (10.3333%, 83.7838%)
Gene MET16 high,Gene HIS4 high -> Gene YGL117W high  (10.3333%, 100%)
Gene TRP5 high -> Gene YGL117W high,Gene YOL118C high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene TRP5 high -> Gene YOL118C high  (10.3333%, 93.9394%)
Gene TRP5 high,Gene YOL118C high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene TRP5 high -> Gene YGL117W high,Gene ARG1,ARG10 high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene TRP5 high -> Gene ARG1,ARG10 high  (10.3333%, 93.9394%)
Gene TRP5 high,Gene ARG1,ARG10 high -> Gene YGL117W high  (10.3333%, 91.1765%)
Gene TRP5 high -> Gene YGL117W high,Gene HIS4 high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene TRP5 high -> Gene HIS4 high  (10.3333%, 93.9394%)
Gene TRP5 high,Gene HIS4 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene ARO3 high -> Gene YGL117W high,Gene HIS4 high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene ARO3 high -> Gene HIS4 high  (10.3333%, 93.9394%)
Gene ARO3 high,Gene HIS4 high -> Gene YGL117W high  (10.3333%, 100%)
Gene ILV2,SMR1 high -> Gene SNO1 high,Gene CTF13,CBF3C high  (10.3333%, 100%)
Gene ILV2,SMR1 high,Gene SNO1 high -> Gene CTF13,CBF3C high  (10.3333%, 100%)
Gene ILV2,SMR1 high,Gene CTF13,CBF3C high -> Gene SNO1 high  (10.3333%, 100%)
Gene APG1,AUT3 high,Gene SRY1 high -> Gene PCL5 high  (10.3333%, 96.875%)
Gene APG1,AUT3 high,Gene PCL5 high -> Gene SRY1 high  (10.3333%, 86.1111%)
Gene APG1,AUT3 high,Gene SRY1 high -> Gene SNZ1 high  (10.3333%, 96.875%)
Gene APG1,AUT3 high,Gene SNZ1 high -> Gene SRY1 high  (10.3333%, 81.5789%)
Gene APG1,AUT3 high,Gene HIS5 high -> Gene RIB5 high  (10.3333%, 96.875%)
Gene APG1,AUT3 high,Gene RIB5 high -> Gene HIS5 high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene HIS5 high -> Gene CTF13,CBF3C high  (10.3333%, 96.875%)
Gene APG1,AUT3 high,Gene CTF13,CBF3C high -> Gene HIS5 high  (10.3333%, 88.5714%)
Gene APG1,AUT3 high,Gene HIS5 high -> Gene YBR047W high  (10.3333%, 96.875%)
Gene APG1,AUT3 high,Gene YBR047W high -> Gene HIS5 high  (10.3333%, 88.5714%)
Gene APG1,AUT3 high,Gene HIS5 high -> Gene YOL118C high  (10.3333%, 96.875%)
Gene APG1,AUT3 high,Gene YOL118C high -> Gene HIS5 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene YER175C high -> Gene SNZ1 high  (10.3333%, 96.875%)
Gene APG1,AUT3 high,Gene SNZ1 high -> Gene YER175C high  (10.3333%, 81.5789%)
Gene APG1,AUT3 high,Gene RIB5 high -> Gene SNO1 high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene SNO1 high -> Gene RIB5 high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene RIB5 high -> Gene ARG5,6 high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene ARG5,6 high -> Gene RIB5 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene RIB5 high -> Gene CTF13,CBF3C high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene CTF13,CBF3C high -> Gene RIB5 high  (10.3333%, 88.5714%)
Gene APG1,AUT3 high,Gene RIB5 high -> Gene LYS1 high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene LYS1 high -> Gene RIB5 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene RIB5 high -> Gene ARG1,ARG10 high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene ARG1,ARG10 high -> Gene RIB5 high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene SNO1 high -> Gene CPA2 high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene CPA2 high -> Gene SNO1 high  (10.3333%, 100%)
Gene APG1,AUT3 high,Gene SNO1 high -> Gene ARG5,6 high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene ARG5,6 high -> Gene SNO1 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene SNO1 high -> Gene LYS1 high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene LYS1 high -> Gene SNO1 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene SNO1 high -> Gene YOL119C high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene YOL119C high -> Gene SNO1 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene PCL5 high -> Gene ARG5,6 high  (10.3333%, 86.1111%)
Gene APG1,AUT3 high,Gene ARG5,6 high -> Gene PCL5 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene PCL5 high -> Gene CTF13,CBF3C high  (10.3333%, 86.1111%)
Gene APG1,AUT3 high,Gene CTF13,CBF3C high -> Gene PCL5 high  (10.3333%, 88.5714%)
Gene APG1,AUT3 high,Gene PCL5 high -> Gene LYS1 high  (10.3333%, 86.1111%)
Gene APG1,AUT3 high,Gene LYS1 high -> Gene PCL5 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene PCL5 high -> Gene YHR029C high  (10.3333%, 86.1111%)
Gene APG1,AUT3 high,Gene YHR029C high -> Gene PCL5 high  (10.3333%, 96.875%)
Gene APG1,AUT3 high,Gene PCL5 high -> Gene YOL119C high  (10.3333%, 86.1111%)
Gene APG1,AUT3 high,Gene YOL119C high -> Gene PCL5 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene CPA2 high -> Gene CTF13,CBF3C high  (10.3333%, 100%)
Gene APG1,AUT3 high,Gene CTF13,CBF3C high -> Gene CPA2 high  (10.3333%, 88.5714%)
Gene APG1,AUT3 high,Gene CPA2 high -> Gene SNZ1 high  (10.3333%, 100%)
Gene APG1,AUT3 high,Gene SNZ1 high -> Gene CPA2 high  (10.3333%, 81.5789%)
Gene APG1,AUT3 high,Gene ARG5,6 high -> Gene LYS1 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene LYS1 high -> Gene ARG5,6 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene ARG5,6 high -> Gene YBR047W high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene YBR047W high -> Gene ARG5,6 high  (10.3333%, 88.5714%)
Gene APG1,AUT3 high,Gene YIL117C high -> Gene SNZ1 high  (10.3333%, 100%)
Gene APG1,AUT3 high,Gene SNZ1 high -> Gene YIL117C high  (10.3333%, 81.5789%)
Gene APG1,AUT3 high,Gene CTF13,CBF3C high -> Gene YOL119C high  (10.3333%, 88.5714%)
Gene APG1,AUT3 high,Gene YOL119C high -> Gene CTF13,CBF3C high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene CTF13,CBF3C high -> Gene ARG1,ARG10 high  (10.3333%, 88.5714%)
Gene APG1,AUT3 high,Gene ARG1,ARG10 high -> Gene CTF13,CBF3C high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene LYS1 high -> Gene YOL119C high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene YOL119C high -> Gene LYS1 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene LYS1 high -> Gene YOL118C high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene YOL118C high -> Gene LYS1 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene LYS1 high -> Gene ARG1,ARG10 high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene ARG1,ARG10 high -> Gene LYS1 high  (10.3333%, 91.1765%)
Gene APG1,AUT3 high,Gene YBR047W high -> Gene YHR029C high  (10.3333%, 88.5714%)
Gene APG1,AUT3 high,Gene YHR029C high -> Gene YBR047W high  (10.3333%, 96.875%)
Gene APG1,AUT3 high,Gene YBR047W high -> Gene YOL119C high  (10.3333%, 88.5714%)
Gene APG1,AUT3 high,Gene YOL119C high -> Gene YBR047W high  (10.3333%, 93.9394%)
Gene APG1,AUT3 high,Gene YHR029C high -> Gene SNZ1 high  (10.3333%, 96.875%)
Gene APG1,AUT3 high,Gene SNZ1 high -> Gene YHR029C high  (10.3333%, 81.5789%)
Gene APG1,AUT3 high,Gene YHR029C high -> Gene ARG1,ARG10 high  (10.3333%, 96.875%)
Gene APG1,AUT3 high,Gene ARG1,ARG10 high -> Gene YHR029C high  (10.3333%, 91.1765%)
Gene YML128C high,Gene HSP26 high -> Gene YGP1 high  (10.3333%, 81.5789%)
Gene HSP26 high,Gene YGP1 high -> Gene YML128C high  (10.3333%, 81.5789%)
Gene YML128C high,Gene NCA3 high -> Gene HSP12,GLP1,HOR5 high  (10.3333%, 100%)
Gene YML128C high,Gene YDL204W high -> Gene HSP12,GLP1,HOR5 high  (10.3333%, 93.9394%)
Gene HSP12,GLP1,HOR5 high,Gene YDL204W high -> Gene YML128C high  (10.3333%, 88.5714%)
Gene YML128C high,Gene TFS1,DKA1 high -> Gene HSP12,GLP1,HOR5 high  (10.3333%, 93.9394%)
Gene GCV1,GSD1 high,Gene YER175C high -> Gene SNZ1 high  (10.3333%, 100%)
Gene GCV1,GSD1 high,Gene SNO1 high -> Gene CTF13,CBF3C high  (10.3333%, 88.5714%)
Gene GCV1,GSD1 high,Gene CTF13,CBF3C high -> Gene SNO1 high  (10.3333%, 91.1765%)
Gene GCV1,GSD1 high,Gene SNO1 high -> Gene YBR047W high  (10.3333%, 88.5714%)
Gene GCV1,GSD1 high,Gene YBR047W high -> Gene SNO1 high  (10.3333%, 91.1765%)
Gene ARG4 high,Gene YHM1 high -> Gene YBR147W high  (10.3333%, 81.5789%)
Gene YHM1 high,Gene YBR147W high -> Gene ARG4 high  (10.3333%, 88.5714%)
Gene ARG4 high,Gene YHM1 high -> Gene HIS3,HIS10 high  (10.3333%, 81.5789%)
Gene ARG4 high,Gene HIS3,HIS10 high -> Gene YHM1 high  (10.3333%, 88.5714%)
Gene YHM1 high,Gene HIS3,HIS10 high -> Gene ARG4 high  (10.3333%, 93.9394%)
Gene ARG4 high,Gene YHM1 high -> Gene NIT1 high  (10.3333%, 81.5789%)
Gene ARG4 high,Gene NIT1 high -> Gene YHM1 high  (10.3333%, 93.9394%)
Gene YHM1 high,Gene NIT1 high -> Gene ARG4 high  (10.3333%, 93.9394%)
Gene ARG4 high,Gene YHM1 high -> Gene ATR1,SNQ1 high  (10.3333%, 81.5789%)
Gene ARG4 high,Gene ATR1,SNQ1 high -> Gene YHM1 high  (10.3333%, 81.5789%)
Gene YHM1 high,Gene ATR1,SNQ1 high -> Gene ARG4 high  (10.3333%, 91.1765%)
Gene MET22,HAL2 high -> Gene ARG4 high,Gene RIB5 high  (10.3333%, 96.875%)
Gene ARG4 high,Gene MET22,HAL2 high -> Gene RIB5 high  (10.3333%, 96.875%)
Gene MET22,HAL2 high,Gene RIB5 high -> Gene ARG4 high  (10.3333%, 100%)
Gene MET22,HAL2 high -> Gene ARG4 high,Gene CPA2 high  (10.3333%, 96.875%)
Gene ARG4 high,Gene MET22,HAL2 high -> Gene CPA2 high  (10.3333%, 96.875%)
Gene MET22,HAL2 high,Gene CPA2 high -> Gene ARG4 high  (10.3333%, 100%)
Gene MET22,HAL2 high -> Gene ARG4 high,Gene YBR047W high  (10.3333%, 96.875%)
Gene ARG4 high,Gene MET22,HAL2 high -> Gene YBR047W high  (10.3333%, 96.875%)
Gene MET22,HAL2 high,Gene YBR047W high -> Gene ARG4 high  (10.3333%, 100%)
Gene MET22,HAL2 high -> Gene ARG4 high,Gene YHR029C high  (10.3333%, 96.875%)
Gene ARG4 high,Gene MET22,HAL2 high -> Gene YHR029C high  (10.3333%, 96.875%)
Gene MET22,HAL2 high,Gene YHR029C high -> Gene ARG4 high  (10.3333%, 100%)
Gene MET22,HAL2 high -> Gene ARG4 high,Gene YOL118C high  (10.3333%, 96.875%)
Gene ARG4 high,Gene MET22,HAL2 high -> Gene YOL118C high  (10.3333%, 96.875%)
Gene MET22,HAL2 high,Gene YOL118C high -> Gene ARG4 high  (10.3333%, 100%)
Gene MET22,HAL2 high -> Gene ARG4 high,Gene ARG1,ARG10 high  (10.3333%, 96.875%)
Gene ARG4 high,Gene MET22,HAL2 high -> Gene ARG1,ARG10 high  (10.3333%, 96.875%)
Gene MET22,HAL2 high,Gene ARG1,ARG10 high -> Gene ARG4 high  (10.3333%, 100%)
Gene ARG4 high,Gene YGR110W high -> Gene HIS5 high  (10.3333%, 96.875%)
Gene HIS5 high,Gene YGR110W high -> Gene ARG4 high  (10.3333%, 96.875%)
Gene ARG4 high,Gene LYS20 high -> Gene YER175C high  (10.3333%, 86.1111%)
Gene YER175C high,Gene LYS20 high -> Gene ARG4 high  (10.3333%, 83.7838%)
Gene ORT1,ARG11 high -> Gene ARG4 high,Gene YER175C high  (10.3333%, 86.1111%)
